Flag,"Vessel Name","Destination Port","Reported Eta","Reported Destination","Calculated Eta","Current Port",Imo,"Vessel Type - Generic","Time Of Latest Position",Latitude,Longitude,"Current Port Unlocode"
Indonesia,"KM HASIL ABADI 18",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-15 19:21:45",-6.099497,106.8015,IDJKT
Indonesia,"HASIL MELIMPAH",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-04 08:02:55",-6.100212,106.8021,IDJKT
Indonesia,"TRIMINA PRIMA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-10 19:46:51",-6.098218,106.8008,IDJKT
Indonesia,"KM.ABADI MAJU",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-13 02:04:52",-6.100286,106.8022,IDJKT
Indonesia,"SINAR INTAN PERKASA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-23 22:02:27",-6.10383,106.7773,IDJKT
Indonesia,"KM ANJELINA II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-03 16:16:17",-6.09095,106.8021,IDJKT
Indonesia,"PUTRA ANUGRAHBERJAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-03 23:48:16",-6.100487,106.8023,IDJKT
Indonesia,"HOKKIE SAMUDRA 7",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-11-13 08:45:28",-6.09973,106.8033,IDJKT
Indonesia,"KLM FADILA ILAHI",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-07-31 07:32:38",-6.12393,106.8092,IDJKT
Indonesia,"KM.PELANGI NUSNTRA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2021-09-07 07:28:08",-6.098455,106.8826,IDJKT
Indonesia,"KM.JAYA BAHARI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-01 03:08:25",-6.096097,106.7995,IDJKT
Indonesia,"KM.DHARMA MAJU",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-29 14:09:45",-6.104259,106.7768,IDJKT
Indonesia,"MARCEL JAYA 56",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-12 22:27:18",-6.104197,106.7769,IDJKT
Indonesia,"AWB MSI8",,,"No data (CLASS B transponder)",,JAKARTA,0,Passenger,"2022-06-29 04:09:30",-6.107872,106.8767,IDJKT
Indonesia,"KM SEMANGAT PERKASA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-11-10 03:55:42",-6.10341,106.777,IDJKT
Indonesia,"KM BINA JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-30 13:45:30",-6.102612,106.7773,IDJKT
Indonesia,"KM JAYA BAHARI 02",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-27 03:05:36",-6.100535,106.8022,IDJKT
Indonesia,"BINTANG SEJAHTERA 28",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2021-11-13 04:47:02",-6.101912,106.7771,IDJKT
Indonesia,"SUMAN JAYA PERKASA 3",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-11-13 00:40:42",-6.093359,106.8005,IDJKT
Indonesia,0,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-15 01:21:22",-6.110775,106.8057,IDJKT
Indonesia,"TB WOLF",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-04-21 08:51:57",-6.106035,106.8776,IDJKT
Indonesia,"HASIL MELIMPAH 23",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-11-05 13:50:17",-6.101898,106.8028,IDJKT
Indonesia,"KM N M S",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-02 02:55:33",-6.102525,106.7774,IDJKT
Indonesia,"BINTANG HARAPANRESTU",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-07 10:33:45",-6.099035,106.8025,IDJKT
Indonesia,"KM VENEZIA 02",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-07 14:37:56",-6.104875,106.7769,IDJKT
Indonesia,"REJEKI INDAH WIJAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-03 02:55:59",-6.104118,106.7767,IDJKT
Indonesia,"MARGO NUGROHO",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-10-20 14:15:38",-6.102213,106.8026,IDJKT
Indonesia,"KM SUMBER JAYA VI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-10-18 04:39:23",-6.099265,106.8038,IDJKT
Indonesia,"BARUNA 1",,"2021-12-30 20:30:00","PT.DPS TG. PERAK",,JAKARTA,8750297,Passenger,"2021-04-14 13:07:31",-6.09783,106.8881,IDJKT
Indonesia,"JIAYU 1",SINGAPORE,"2020-09-21 02:00:00",EOPL,,JAKARTA,8916982,Tanker,"2020-11-24 09:13:53",-6.109577,106.8936,IDJKT
Indonesia,"TEGUH HASLINDO",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-16 03:30:40",-6.095472,106.8017,IDJKT
Indonesia,"OCT.PERKASA PRIMA 99",,,"No data (CLASS B transponder)",,JAKARTA,0,"Sailing Vessel","2022-06-22 19:32:43",-6.111822,106.8669,IDJKT
Indonesia,"APEL MERAH SEGAR",,,"No data (CLASS B transponder)",,JAKARTA,0,Passenger,"2022-06-17 23:17:55",-6.094453,106.8002,IDJKT
Indonesia,"KM .DEWATA SAMUDRA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-05 02:58:00",-6.096159,106.8008,IDJKT
Indonesia,"HASIL LAUT",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-10 17:31:15",-6.104212,106.7767,IDJKT
Indonesia,"TB.SELAT MALAKA",SINGAPORE,"2022-03-05 10:30:00",EOPL,,JAKARTA,0,Tug,"2022-05-14 08:51:08",-6.081995,106.8864,IDJKT
Indonesia,"DANAU TOBA PERMAI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-08 17:36:46",-6.104307,106.7768,IDJKT
Indonesia,ABADI,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-22 18:21:24",-6.09916,106.8021,IDJKT
Indonesia,"MAULANA VII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-02 01:38:52",-6.101429,106.8024,IDJKT
Indonesia,"KM.REJEKI VICTORY 28",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,,-7.5329,134.525,IDJKT
Indonesia,"B JAYA .IX",,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2022-05-11 04:24:00",-6.10424,106.7768,IDJKT
Indonesia,"KM MAULANA V",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-27 14:56:11",-6.096348,106.8016,IDJKT
Indonesia,"PLANET JAYA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-29 22:16:24",-6.104275,106.7769,IDJKT
Indonesia,"SUMBER KENCANA MAS",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-12 14:31:13",-6.094584,106.8031,IDJKT
Indonesia,"KM AJENG VI",,"2021-10-31 05:25:00",TURUBULU,,"JAKARTA ANCH",0,Cargo,"2021-08-21 08:30:43",-6.031422,106.8907,
Indonesia,"KM BINTANG KASIH",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-18 21:27:18",-6.0679,106.768,IDJKT
Indonesia,"ADI MINA PERKASA",,,"No data (CLASS B transponder)",,JAKARTA,0,Other,"2022-05-24 15:17:45",-6.104352,106.7765,IDJKT
Indonesia,"LQH SMH ATMFSNLP 00",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-04-25 05:38:46",-6.104432,106.7765,IDJKT
Indonesia,"MAULANA 27",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-14 07:44:57",-6.099765,106.8011,IDJKT
Indonesia,"KM.TEDDY WIJAYA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-09-02 23:39:29",-6.094697,106.7989,IDJKT
Indonesia,"PRIUK SHIP",,"2022-05-14 05:06:00",PRIUK,,JAKARTA,0,,"2022-05-14 05:08:05",-6.16826,106.8833,IDJKT
Indonesia,4015,JAKARTA,"1900-01-01 00:00:00",,,JAKARTA,0,Unspecified,"2021-08-10 05:13:53",-6.112669,106.8715,IDJKT
Indonesia,"KM SEGARA TUNA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-25 09:48:16",-6.097054,106.8035,IDJKT
Indonesia,"JIMMY WIJAYA 17",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-22 06:11:45",-6.097034,106.8034,IDJKT
Indonesia,"KM MARCEL JAYA 11",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-04-13 07:13:13",-5.766632,134.2511,IDJKT
Indonesia,"HARAPAN J PERKASA V",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-16 05:48:24",-6.09398,106.8001,IDJKT
Indonesia,"KM.CITRA NUSANTARA10",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-23 23:33:09",-6.098805,106.803,IDJKT
Indonesia,"NUSANTARA BERSATU",JAKARTA,"2021-10-25 21:00:00",,,"JAKARTA ANCH",8742927,Tug,"2022-01-03 11:34:15",-6.004253,106.9549,
Indonesia,"RANI JAYA II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-09 10:38:50",-6.102185,106.8026,IDJKT
Indonesia,"HARAPAN JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-14 11:44:03",-6.097277,106.802,IDJKT
Indonesia,"TRIJAYA 09",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-08 23:10:32",-6.095028,106.8026,IDJKT
Indonesia,"EKA JAYA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-23 14:48:08",-6.100525,106.8023,IDJKT
Indonesia,"KM SINAR SEGARA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-08 14:59:03",-6.100478,106.8026,IDJKT
Indonesia,"B NTANG SEJAHTERA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,,"2022-04-19 12:28:18",-6.104257,106.7771,IDJKT
Indonesia,"MESIN RUSAK",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-04-20 20:48:16",-6.104252,106.7773,IDJKT
Indonesia,"SAMPURNA JATI MAKMUR",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-24 17:35:52",-6.094463,106.803,IDJKT
Indonesia,"DEWATA TIMUR XI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-08 17:00:46",-6.0986,106.8033,IDJKT
Indonesia,"KM SETIA REJEKI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-20 22:15:31",-6.096263,106.8022,IDJKT
Indonesia,"KM ANJELINA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-24 17:52:08",-6.097283,106.8017,IDJKT
Indonesia,"KM. LUCKY 68",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-22 16:06:24",-6.095842,106.802,IDJKT
Indonesia,"KMMUTIARA PAPUA 5",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-13 08:07:10",-6.105008,106.777,IDJKT
Indonesia,"KM G J A",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-21 00:56:36",-6.10043,106.8022,IDJKT
Indonesia,"KM ARTMINA TAMA22",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-23 02:40:25",-6.093787,106.8029,IDJKT
Indonesia,HL.210.BUNCIS,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-15 18:41:01",-6.097495,106.8024,IDJKT
Indonesia,"KM FUJIYAMA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-31 14:01:07",-6.096685,106.8009,IDJKT
Indonesia,"KM.NATUNA JAYA 22",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-16 03:58:58",-6.097853,106.803,IDJKT
Indonesia,"KM.SEKARA BOTOK",,,"No data (CLASS B transponder)",,JAKARTA,0,"Sailing Vessel","2022-04-18 20:15:57",-6.108252,106.775,IDJKT
Indonesia,"JIMMY WIJAYA XXXI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-04 02:01:10",-6.092945,106.7883,IDJKT
Indonesia,"BINTANG PELITA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-15 14:52:54",-6.104512,106.7769,IDJKT
Indonesia,"KM TEGUH JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-14 13:51:33",-6.093848,106.8021,IDJKT
Indonesia,"BINTANG JAYA BARU 3",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-04 07:29:48",-6.102337,106.7764,IDJKT
Indonesia,0165,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-13 04:10:30",-6.099293,106.8021,IDJKT
Indonesia,"SINAR SAMUDRA 88",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-12 17:48:52",-6.100428,106.8023,IDJKT
Indonesia,"KM REZEKI LAUT",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-08 13:53:55",-6.100483,106.8025,IDJKT
Indonesia,"KM DEN BAGUS",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-15 02:07:39",-6.100552,106.8022,IDJKT
Indonesia,"KM DULI WIJAYA I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-01 03:36:34",-6.099623,106.8038,IDJKT
Indonesia,"KM MULTI JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-02 23:57:44",-6.101131,106.8027,IDJKT
Indonesia,"BAHTERA INDAH JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-18 09:19:06",-6.100572,106.8041,IDJKT
Indonesia,"SPOB PROSPER THREE",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tanker,"2022-11-25 12:45:38",-6.061089,106.9395,
Indonesia,"PRIMO DOMINIE",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-03-24 08:23:44",-6.120355,106.813,IDJKT
Indonesia,"HARAPAN JAYA IX",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-22 03:25:22",-6.079021,106.8044,IDJKT
Indonesia,"INTAN DAYA 88",BELAWAN,"2020-07-11 05:36:00",BELAWAN,,JAKARTA,9804540,Cargo,"2021-10-14 12:26:42",-6.100655,106.8778,IDJKT
Indonesia,"KM MARCEL JAYA 55",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-19 00:39:08",-6.0637,106.8069,IDJKT
Indonesia,"KM SINAR GEMILANG",MUARA,"2021-12-31 00:00:00",MUARA,,JAKARTA,0,Fishing,"2022-03-15 16:43:28",-6.100542,106.8024,IDJKT
Indonesia,"ABADI JAYA A1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-26 05:02:03",-6.101365,106.8023,IDJKT
Indonesia,"KM ANUGRAH BAHARI 9",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-28 07:06:48",-6.101405,106.8023,IDJKT
Indonesia,"KM MULIA 01",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-11 06:56:32",-6.100773,106.8022,IDJKT
Indonesia,"NUSANTARA INDAH JAYA",,"2021-12-31 00:00:00",,,JAKARTA,0,Fishing,"2022-03-11 04:45:31",-6.100613,106.804,IDJKT
Indonesia,"KM MAULANA 21",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-08 18:36:06",-6.094497,106.803,IDJKT
Indonesia,"KM BERKAH BERSAMA 8",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-10 14:57:09",-6.100497,106.8022,IDJKT
Indonesia,"KM.SABUK NUSANTARA36",,"2022-11-23 12:00:00",TMBLN,,JAKARTA,0,Passenger,"2022-11-24 02:56:54",-6.10081,106.8772,IDJKT
Indonesia,"SINAR SAMUDRA 8",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-27 20:42:44",-6.102533,106.7774,IDJKT
Indonesia,"KM MARCEL JAYA 57",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-03-19 08:01:59",-6.0944,106.8,IDJKT
Indonesia,"PELITA ABADI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-19 02:34:45",-6.097498,106.802,IDJKT
Indonesia,"PEMBURU SAMUDRA XI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-18 04:03:21",-6.091098,106.7893,IDJKT
Indonesia,DIMAS.ALMANSUR.01,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-07-06 15:43:49",-6.108477,106.7749,IDJKT
Indonesia,"KM. ANUGRAH M S 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-15 03:39:03",-6.09468,106.7997,IDJKT
Indonesia,"LAUT SELATAN",MUNTOK,"2018-12-16 18:30:00",MUNTOK,,JAKARTA,8325872,"Special Craft","2019-03-26 11:43:04",-6.112388,106.8666,IDJKT
Indonesia,"KLM.BINTANG HRPN JAY",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-03-07 05:10:54",-6.123837,106.8092,IDJKT
Indonesia,"TANTO FAJAR III",SAMARINDA,"2015-06-03 23:00:00",SAMABINDA,,JAKARTA,8900995,Cargo,"2018-10-21 12:37:01",-6.103755,106.8824,IDJKT
Indonesia,19,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-24 03:53:47",-6.097368,106.8019,IDJKT
Indonesia,"KMN.CIPTA WIJAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,"Special Craft","2022-02-21 12:58:02",-6.081944,106.7935,IDJKT
Indonesia,"F GUNAWAN",,,"No data (CLASS B transponder)",,JAKARTA,0,Passenger,"2020-11-14 01:21:42",-6.09461,106.7949,IDJKT
Indonesia,"SINARLAUTANMAKMUR I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-18 01:55:59",-6.105305,106.7765,IDJKT
Indonesia,"BINTANG TIMUR II",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-02-09 23:32:25",-6.099743,106.8034,IDJKT
Indonesia,"KM. JAYA MITRA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-10 22:19:09",-6.093057,106.802,IDJKT
Indonesia,"ALDILLA TANEMARU",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2021-05-29 07:32:52",-6.119705,106.8132,IDJKT
Indonesia,"HAI LAI I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-04 14:45:49",-6.101513,106.7803,IDJKT
Indonesia,"DWI SUKSES SEJATI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-05-28 22:55:48",-6.094345,106.8021,IDJKT
Indonesia,"SINAR TEMAN PERKASA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-02 12:43:44",-6.099242,106.8021,IDJKT
Indonesia,"CITRA NUSANTARA 12",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-01-26 10:56:41",-6.104065,106.7769,IDJKT
Indonesia,PAITON,,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2021-05-22 20:54:12",-5.94777,106.9483,
Indonesia,"KM.BINTANG MULIA 9",SURABAYA,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2021-02-27 00:00:19",-6.116448,106.8086,IDJKT
Indonesia,"KM CAHAYA SANTERI I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-01-22 21:43:43",-6.103993,106.7774,IDJKT
Indonesia,"LCT WIJAYA 7",JAKARTA,"1900-01-01 00:00:00",,,JAKARTA,0,Cargo,"2021-04-19 00:49:47",-6.101068,106.8765,IDJKT
Indonesia,"KM KERAPU A1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-27 11:55:01",-6.100507,106.8023,IDJKT
Indonesia,BIMBIM,,"2021-12-21 23:45:00",,,JAKARTA,0,Tanker,"2021-11-26 08:25:07",-6.195845,106.6802,IDJKT
Indonesia,INTAN,,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2021-04-21 01:21:58",-6.097327,106.7849,IDJKT
Indonesia,"ARU II",JAKARTA,"2020-05-22 02:58:00",JAKARTA,,JAKARTA,9061473,"Special Craft","2020-05-22 15:31:30",-6.10692,106.8735,IDJKT
Indonesia,KM.HJ.P.8,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-23 13:08:58",-6.097602,106.8029,IDJKT
Indonesia,"BINTANG LIMA",,"1900-01-01 00:00:00",,,JAKARTA,0,Cargo,"2021-03-26 02:20:04",-6.120055,106.8096,IDJKT
Indonesia,"KM FORTUNA 3",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-03 02:29:53",-6.103163,106.7705,IDJKT
Indonesia,"KM KRAPU 5",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-06-16 13:09:57",-5.993898,106.8596,IDJKT
Indonesia,"KM BERKAH MELIMPAH22",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-11 05:04:28",-6.102243,106.8026,IDJKT
Indonesia,"MAULANA 25",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-15 19:03:45",-6.099555,106.8015,IDJKT
Indonesia,"CROWN MARITIM III",SHENZHEN,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2021-04-06 00:33:04",-6.098662,106.8024,IDJKT
Indonesia,"CROWN MARITIM 1",,,"No data (CLASS B transponder)",,JAKARTA,0,"Sailing Vessel","2021-12-09 09:16:05",-6.093612,106.8003,IDJKT
Indonesia,"RSA.DR.LIE DHARMAWAN",,,"No data (CLASS B transponder)",,JAKARTA,0,"Special Craft","2021-03-28 23:10:03",-6.106033,106.8089,IDJKT
Indonesia,MJ5,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-10 09:49:29",-6.095829,106.7988,IDJKT
Indonesia,"KM.SISKA JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-03 12:39:55",-6.10252,106.7788,IDJKT
Indonesia,"MITRA SAMUDERA 28",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2021-11-24 07:20:31",-6.073197,106.9696,IDJKT
Indonesia,"DANAU TOBA INDAH IX",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-11-21 10:58:48",-6.098185,106.8019,IDJKT
Indonesia,"KM SJP X",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-11-13 00:01:22",-6.093313,106.8005,IDJKT
Indonesia,JIMMYWIJAYA12,,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2021-11-12 13:24:40",-6.066683,106.8018,IDJKT
Indonesia,"TENAGA BARU II",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2021-02-23 10:20:01",-6.094811,106.9565,IDJKT
Indonesia,"BINA MARINE 95",,,"No data (CLASS B transponder)",,JAKARTA,9635145,Tug,"2020-09-29 07:59:43",-3.52855,114.491,IDJKT
Indonesia,"INDAH JAYA MAKMUR 9",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-11-03 14:05:16",-6.097102,106.8033,IDJKT
Indonesia,"KM JK9",,"1900-01-01 00:00:00",,,JAKARTA,0,Unspecified,"2021-11-01 04:35:22",-6.131498,106.8122,IDJKT
Indonesia,"MAKMUR JAYA 18",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-10-29 15:47:22",-6.074095,106.8083,IDJKT
Indonesia,"BONTANG PACIFIC",,,"No data (CLASS B transponder)",,JAKARTA,8327064,Cargo,"2020-10-13 09:54:54",-6.114993,106.8633,IDJKT
Indonesia,"SEMESTA 6",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",9883326,Tug,"2021-07-08 09:06:53",-6.065445,106.8781,
Indonesia,"GEMA JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-10-11 15:21:14",-6.104287,106.7766,IDJKT
Indonesia,"TB KAN X",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2021-01-04 08:49:05",-6.066435,106.8689,
Indonesia,"ALAM JAYA",,"2013-03-16 01:00:00",,,JAKARTA,9144225,Cargo,"2020-09-11 10:46:07",-6.106168,106.9568,IDJKT
Indonesia,DELE,JAKARTA,"2019-05-06 12:00:00",JAKARTA,,JAKARTA,9083914,Cargo,"2019-12-13 14:04:29",-6.107833,106.9622,IDJKT
Indonesia,"TB ASIA TIRTA 1602",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2021-09-12 01:27:11",-6.06145,106.9481,
Indonesia,"MUTIARA BERLIAN",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-09-21 17:55:18",-6.104378,106.7766,IDJKT
Indonesia,"KM HASIL JAYA 2",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-09-15 11:54:57",-6.094737,106.7997,IDJKT
Indonesia,"KLM SOSIAL JELITA",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-21 08:19:57",-6.105492,106.8392,IDJKT
Indonesia,8,,"1900-01-01 00:00:00",,,JAKARTA,0,Fishing,"2021-08-30 02:08:38",-6.099755,106.803,IDJKT
Indonesia,"PELITA LAUT",MERAK,"2020-12-16 14:00:00","MERAK,INDONESIA",,JAKARTA,7804560,Tanker,"2020-04-07 07:52:22",-6.126485,106.8856,IDJKT
Indonesia,AYU168,MALILI,"2020-09-22 22:00:00",MALILI,,"JAKARTA ANCH",9664043,"Special Craft","2020-05-17 10:38:24",-6.073068,106.8889,
Indonesia,"CAHAYA BUDI M. B.112",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-08-07 12:50:00",-6.104265,106.7765,IDJKT
Indonesia,"KMHARAPANSENTOSA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Other,"2021-07-24 03:12:18",-6.098415,106.8032,IDJKT
Indonesia,"GLOBAL MANDIRI XVIII",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2020-11-17 21:54:44",-3.323305,114.5584,
Indonesia,"KMP.JALUR NUSA",BANYUWANGI,"2017-02-24 07:00:00",BANYUWANGI,,JAKARTA,0,Unspecified,"2020-11-03 10:44:08",-6.126103,106.8889,IDJKT
Indonesia,"KLM RAHIM J MANDIRI",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2020-11-20 06:17:38",-6.096483,106.8863,IDJKT
Indonesia,"KM NUSANTARA INDAH",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-07-05 09:36:53",-6.100682,106.8037,IDJKT
Indonesia,VP,,"1900-01-01 00:00:00","No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-06-05 11:22:26",-6.09925,106.8017,IDJKT
